"","Word","Strength"
"2650","christmas",-0.00405214858974021
"2651","chronic",0.0321202323966432
"2652","chronicles",0.049765128903628
"2653","chrysler",0.0103619715266853
"2654","chuck",-0.0159331174844708
"2655","chugging",0.0551728986632594
"2656","chump",0.0174450437761594
"2657","chumps",-0.0458051837056941
"2658","chunk",0.039534684771578
"2659","chunks",0.0758020605630265
"2660","church",-0.0459839375521053
"2661","churn",0.0361825176635364
"2662","churning",0.057472819612946
"2663","chyna",0.0130000043067742
"2664","cia",0.0228736885644948
"2665","cibc",0.0228736885644948
"2666","cifs",0.0491459534032029
"2667","cigar",-0.0103619715266853
"2668","cigarette",0.017601401041165
"2669","cigarettes",0.0103619715266853
"2670","cigs",-0.017601401041165
"2671","cincinnati",0.0551728986632594
"2672","cipla",0.029465108431493
"2673","circa",0.017601401041165
"2674","circle",-0.0513391167149237
"2675","circled",0.0103619715266853
"2676","circles",-0.0491459534032029
"2677","circling",-0.0367526569449252
"2678","circuit",0.0108346940633796
"2679","circulate",0.049765128903628
"2680","circulating",0.0442515848904056
"2681","circulation",0.029465108431493
"2682","circumstances",0.0065370400174966
"2683","circus",-0.0447602470773568
"2684","cirhossis",-0.0379302211346063
"2685","cis",0.0551728986632594
"2686","cisco",-0.0256602849830188
"2687","cited",-0.0551728986632594
"2688","cites",0.049765128903628
"2689","citi",0.00305738439216039
"2690","cities",0.0248848503298609
"2691","citigroup",0.0221407952555771
"2692","citing",0.0174450437761594
"2693","citizens",0.0327067296434723
"2694","citron",-0.0216646414745698
"2695","city",-0.0105949853876527
"2696","civil",-0.0363161734141573
"2697","cked",-0.0123133042345788
"2698","cking",0
"2699","cks",0.0379302211346063
"2700","claim",0.0011747364630413
"2701","claimed",-0.0361825176635364
"2702","claiming",-0.0360276427062021
"2703","claims",-0.0240784289540622
"2704","clamoring",-0.049765128903628
"2705","clan",-0.0305837646563167
"2706","clap",-0.0640629745212681
"2707","clarification",0.0641954644323565
"2708","clarified",-0.017601401041165
"2709","clarifies",0.049765128903628
"2710","clarify",-0.029465108431493
"2711","clarity",-0.0065370400174966
"2712","clark",-0.0174450437761594
"2713","class",-0.0122681875785312
"2714","classes",0.0103619715266853
"2715","classic",-0.0546473473329674
"2716","classical",-0.0130000043067742
"2717","classified",-0.017601401041165
"2718","classy",0.0159331174844708
"2719","claus",0.0641954644323565
"2720","clause",0.0379302211346063
"2721","clawing",0
"2722","clay",0.0395852075730427
"2723","claytrader",0.015798882843175
"2724","cld",0.0285635286777003
"2725","cldr",0.0641954644323565
"2726","clean",0.0431950617514485
"2727","cleaned",0.0305837646563167
"2728","cleaner",0.039334125155148
"2729","cleaners",-0.0551728986632594
"2730","cleaning",0.0447602470773568
"2731","clear",0.0188849526670857
"2732","clearance",0.0547256327061897
"2733","cleared",0.0693506137925161
"2734","clearer",-0.0367526569449252
"2735","clearing",0.0567956579143126
"2736","clearly",-0.0132944079472077
"2737","clears",0.0364105885003112
"2738","clerk",0.0228736885644948
"2739","cleveland",-0.0305837646563167
"2740","clever",0.0363161734141573
"2741","clf",-0.0100816128935678
"2742","cliche",-0.029465108431493
"2743","click",-0.0422213728666956
"2744","clicked",-0.0130000043067742
"2745","client",0.0376066876491698
"2746","clients",-0.0163504346767859
"2747","cliff",-0.0827737887757949
"2748","cliffs",-0.0305837646563167
"2749","climate",0.023716813919951
"2750","climb",0.0887825601354809
"2751","climbed",0.0133234688152147
"2752","climbing",0.0701532621466598
"2753","climbs",0.0183813083652796
"2754","cling",-0.0654120103239064
"2755","clinging",-0.0130000043067742
"2756","clinic",0.063069655881337
"2757","clinical",0.0390781141087923
"2758","clinically",-0.0103619715266853
"2759","clinicals",0.017601401041165
"2760","clinton",0.0491459534032029
"2761","clip",0.0220285664348134
"2762","clippers",0.017601401041165
"2763","clobbered",0.0130000043067742
"2764","clock",0.00920488627950295
"2765","clockwork",-0.0224000436311291
"2766","close",0.0514468083269687
"2767","closed",0.0175124037512939
"2768","closely",0.0560170798401153
"2769","closer",0.0296544553402244
"2770","closes",-0.0167189887540827
"2771","closest",0.0525537770046596
"2772","closet",-0.0314304577152243
"2773","closing",0.00251357655550053
"2774","closings",-0.0130000043067742
"2775","closure",-0.0195002715834885
"2776","closures",-0.017601401041165
"2777","clothes",0.0170698531081469
"2778","clothing",0
"2779","cloud",0.00938757071687238
"2780","cloudera",0.0611364365285721
"2781","cloudflare",0.0130000043067742
"2782","clouds",0.0170698531081469
"2783","clovis",0.0660395850564448
"2784","clown",-0.0187668565700315
"2785","clowns",-0.0234295504561155
"2786","club",0.015559316067893
"2787","clubs",0.029465108431493
"2788","clue",-0.0301653912392817
"2789","clueless",-0.0562852270573437
"2790","clues",0.04179244134768
"2791","clumsy",-0.029465108431493
"2792","cluster",-0.0379302211346063
"2793","clutch",-0.049765128903628
"2794","clvs",0.0361938600853047
"2795","cmc",0.0442515848904056
"2796","cmcsa",-0.0379302211346063
"2797","cme",0.0228736885644948
"2798","cmf",0.0298555565941576
"2799","cmg",-0.0471198221196914
"2800","cmo",0.0305837646563167
"2801","cmon",0.0331452629281791
"2802","cmp",-0.0491459534032029
"2803","cms",0.0468147930285837
"2804","cnbc",-0.0210615544729561
"2805","cnc",0.0665571669322574
"2806","cnet",0.049765128903628
"2807","cnn",0.0180036988148967
"2808","cny",0.0415746594069595
"2809","coach",0.0314304577152243
"2810","coal",-0.0152613113167197
"2811","coast",0.0190830173505906
"2812","coaster",0.0374323395657622
"2813","coat",0.0103619715266853
"2814","cob",0.0379302211346063
"2815","coca",0.0314304577152243
"2816","cocaine",-0.0103619715266853
"2817","cock",-0.0159331174844708
"2818","cockroach",-0.0551728986632594
"2819","cockroaches",0.0700137223960901
"2820","cocky",0.0184408238660408
"2821","coconut",-0.017601401041165
"2822","cod",0.0472978790464099
"2823","code",0.0409423869059012
"2824","codexzg",0.0130000043067742
"2825","codiagnostics",0.049765128903628
"2826","coffee",0.00765757090551983
"2827","coffin",-0.0752694548984292
"2828","cognitive",-0.049765128903628
"2829","cohen",0.0274819112339257
"2830","cohort",0.0491459534032029
"2831","cohorts",0.017601401041165
"2832","coil",0.029465108431493
"2833","coiled",0.0506902785408085
"2834","coiling",0.0704042136354964
"2835","coin",0.00351927979748976
"2836","coinbase",0.043041900605648
"2837","coincide",-0.017601401041165
"2838","coincidence",-0.0294540650333953
"2839","coincides",-0.0379302211346063
"2840","coins",0.0142417572643905
"2841","coke",0.0327067296434723
"2842","cola",0.0525537770046596
"2843","cold",0.00277967444425836
"2844","colder",0.0130000043067742
"2845","colin",0
"2846","collaborate",0.0367526569449252
"2847","collaboration",0.038973832735116
"2848","collaborations",0.017601401041165
"2849","collaborators",0.0379302211346063
"2850","collapse",-0.0904698535409235
"2851","collapsed",-0.0551774405312361
"2852","collapses",-0.0751454601338156
"2853","collapsing",-0.0616642426323882
"2854","collar",-0.0551728986632594
"2855","collateral",-0.0459839375521053
"2856","colleagues",0.0379302211346063
"2857","collect",0.00735959472390952
"2858","collected",-0.015798882843175
"2859","collecting",-0.0119043780680247
"2860","collection",-0.0220285664348134
"2861","collectively",-0.018753563450984
"2862","college",-0.00542657773007712
"2863","collusion",0.0367526569449252
"2864","colon",0
"2865","color",-0.0288898161757097
"2866","colorado",0.0551774405312361
"2867","colored",-0.029465108431493
"2868","colors",0.00584060683956043
"2869","columbia",0.017601401041165
"2870","column",0.049765128903628
"2871","com",0.015790826060446
"2872","combat",-0.00743655480780846
"2873","combating",0.049765128903628
"2874","combination",0.043071186217644
"2875","combine",0.0525537770046596
"2876","combined",0.0345302682612623
"2877","combining",-0.0442515848904056
"2878","combo",0.0602330630828681
"2879","combos",0.0588876895083824
"2880","combustion",0.00743655480780846
"2881","comcast",-0.0397678685550691
"2882","come",0.0192350242663737
"2883","comeback",0.0578143435827777
"2884","comedian",0.0228736885644948
"2885","comedians",-0.049765128903628
"2886","comedy",-0.0138460362221921
"2887","comeon",-0.0221407952555771
"2888","comes",-0.00487168081486812
"2889","cometh",-0.015798882843175
"2890","comfort",-0.0144498459089501
"2891","comfortable",0.0417372356395097
"2892","comfortably",0.0336770594218716
"2893","comforting",0.029465108431493
"2894","comfy",0.0379302211346063
"2895","comical",-0.0187360520510651
"2896","comin",0.00830633086883846
"2897","coming",0.00276697548345773
"2898","comm",0.0665571669322574
"2899","command",0.0551774405312361
"2900","commanded",0.049765128903628
"2901","commander",-0.017601401041165
"2902","commence",0.00429736989817551
"2903","commenced",0.0562336444465973
"2904","commences",-0.0103619715266853
"2905","commencing",-0.0590237923812846
"2906","comment",0.0152279153053663
"2907","commentary",0.0307092444098143
"2908","commented",0.0405026485087992
"2909","commenting",0.00483040231667485
"2910","comments",0.000551722592578061
"2911","commerce",0.0247320365086291
"2912","commercial",0.0463106445673249
"2913","commercialization",0.0520351039733961
"2914","commercialized",0.017601401041165
"2915","commercializing",0.0379302211346063
"2916","commercially",0
"2917","commercials",0.018753563450984
"2918","commeth",-0.029465108431493
"2919","commie",0.0305837646563167
"2920","commies",-0.0442515848904056
"2921","comming",-0.00797127091074902
"2922","commission",-0.010861280429507
"2923","commissioner",0.049765128903628
"2924","commissions",-0.0148845492922621
"2925","commitment",0.0459839375521053
"2926","commitments",-0.00864561716541595
"2927","commits",-0.0654120103239064
"2928","committed",0.0160561755582141
"2929","committee",0.0302615657754978
"2930","committing",-0.0228736885644948
"2931","commodities",0.0148845492922621
"2932","commodity",0
"2933","common",0.00746692674253068
"2934","commonly",0.049765128903628
"2935","commons",-0.0500925247849334
"2936","commonwealth",-0.029465108431493
"2937","communicate",0.0130000043067742
"2938","communicating",0.0379302211346063
"2939","communication",0.0138785820445968
"2940","communications",0.0195002715834885
"2941","communist",-0.0406111989646395
"2942","communists",-0.029465108431493
"2943","communities",0.0256602849830188
"2944","community",0.0256109337129191
"2945","comon",0.04179244134768
"2946","comp",0.0388681528320465
"2947","compact",0.0379302211346063
"2948","compagny",0
"2949","companies",-0.00567293928236261
"2950","company",-0.0208219123245133
"2951","companys",-0.0619215312329223
"2952","comparable",0.0239432337312364
"2953","compare",0.00528820964191285
"2954","compared",0.0253988964262036
"2955","compares",0
"2956","comparing",-0.00290946237389596
"2957","comparison",0.03545227753527
"2958","compel",0.0415746594069595
"2959","compelled",0
"2960","compelling",0.0138785820445968
"2961","compensate",-0.049765128903628
"2962","compensated",-0.00864561716541595
"2963","compensation",-0.0676372310766944
"2964","compete",-0.00167248670156691
"2965","competent",-0.017601401041165
"2966","competing",0.0174450437761594
"2967","competition",-0.0424211843219246
"2968","competitive",-0.0023510816773014
"2969","competitor",0.0323510631843422
"2970","competitors",-0.0302469420794432
"2971","compiled",0.017601401041165
"2972","complacency",-0.0491459534032029
"2973","complacent",-0.0305837646563167
"2974","complain",0.0617443157006058
"2975","complained",0.029465108431493
"2976","complaining",0.0486247156213591
"2977","complaint",0.0200671949655511
"2978","complaints",0.0144498459089501
"2979","complete",-0.0260238267839987
"2980","completed",0.0445658343725366
"2981","completely",-0.00628972611840178
"2982","completes",-0.0159331174844708
"2983","completing",-0.00483040231667485
"2984","completion",0.0256417937525026
"2985","complex",-0.00322233685747555
"2986","compliance",0.0300384836084207
"2987","compliant",0.00925670793263571
"2988","complicated",-0.0228736885644948
"2989","complications",0.0590237923812846
"2990","compliment",0.029465108431493
"2991","complimentary",0.0491459534032029
"2992","comply",-0.0619215312329223
"2993","component",0.00864561716541595
"2994","components",0.0547963910548563
"2995","composite",0.0611364365285721
"2996","compositetrader",0.00743655480780846
"2997","composure",0.0640629745212681
"2998","compound",-0.0108346940633796
"2999","compounded",0.029465108431493
"3000","compounding",0.0397678685550691
"3001","compounds",0.0221407952555771
"3002","comprehend",-0.0551728986632594
"3003","comprehensive",0.0158980422693062
"3004","compressed",0.0442515848904056
"3005","compression",-0.0130000043067742
"3006","compromise",-0.0103619715266853
"3007","comps",0
"3008","compucom",0.0277312682987265
"3009","compulsive",0
"3010","compulsory",-0.0220285664348134
"3011","computer",0.0332048038457472
"3012","computers",-0.0424845070350356
"3013","computing",-0.00797127091074902
"3014","con",-0.0638037438583006
"3015","conceived",-0.0551728986632594
"3016","concentrate",0.0551728986632594
"3017","concentration",0
"3018","concept",0.0121966143749074
"3019","concepts",0.0491459534032029
"3020","concern",0.0031043543380188
"3021","concerned",0.00642311244914505
"3022","concerning",-0.00290946237389596
"3023","concerns",0.0143271173122569
"3024","concert",-0.017601401041165
"3025","concessions",-0.0138785820445968
"3026","conclude",0.0405026485087992
"3027","concluded",0.057472819612946
"3028","conclusion",0
"3029","conclusions",0.0684479540581267
"3030","concrete",0.015798882843175
"3031","condi",-0.0654120103239064
"3032","condition",0.0589151773012073
"3033","conditioned",0
"3034","conditioning",-0.0530477080342866
"3035","conditions",0.00191542175675553
"3036","condolences",-0.0130000043067742
"3037","condor",-0.017601401041165
"3038","conduct",0.0288134549073457
"3039","conducted",0
"3040","cone",0
"3041","conf",0.0424845070350356
"3042","conference",0.0675621915722128
"3043","conferences",0.0509037944694044
"3044","confidence",0.0408099683464315
"3045","confident",0.0322675027521355
"3046","confidently",0.0619215312329223
"3047","confirm",0.0392184489588387
"3048","confirmation",0.0207665188546116
"3049","confirmations",-0.0530477080342866
"3050","confirmed",-0.0193510586794391
"3051","confirming",-0.013999005604572
"3052","confirms",-0.0183127806233932
"3053","conflict",-0.0195002715834885
"3054","conflicted",0.0130000043067742
"3055","confluence",-0.057472819612946
"3056","confuse",-0.018753563450984
"3057","confused",0.0227808636813914
"3058","confusing",0.0482062681241596
"3059","confusion",0.00385584098520565
"3060","congrat",0.0130000043067742
"3061","congrats",0.0478399629416524
"3062","congratulation",0.017601401041165
"3063","congratulations",0.0608613625863497
"3064","congratz",0.029465108431493
"3065","congress",0.0193363425735562
"3066","congressional",0.0590237923812846
"3067","conjecture",0.0654120103239064
"3068","conjunction",0.0619215312329223
"3069","conman",-0.049765128903628
"3070","connect",0.0195002715834885
"3071","connected",0.0225730610068838
"3072","connecticut",0.0379302211346063
"3073","connecting",0.0525537770046596
"3074","connection",0.0440061104900589
"3075","connections",0.0361825176635364
"3076","connectivity",0.0332195974249058
"3077","conned",-0.0665571669322574
"3078","connor",-0.0065370400174966
"3079","conquer",0.049765128903628
"3080","conscience",-0.0551728986632594
"3081","conscious",-0.0100816128935678
"3082","consecutive",0.0227808636813914
"3083","consensus",0.0277174755492212
"3084","consequence",-0.0305837646563167
"3085","consequences",-0.0174450437761594
"3086","consequently",0
"3087","conservative",0.0285688716026117
"3088","conservatively",0.0363161734141573
"3089","conservatives",0
"3090","consider",0.00748358185733664
"3091","considerable",-0.00584060683956043
"3092","considerably",0.0221407952555771
"3093","consideration",0.027759608296674
"3094","considered",0.0380973420576112
"3095","considering",0.0509089614483062
"3096","considers",-0.0551728986632594
"3097","consistency",0.029465108431493
"3098","consistent",0.0342366830112807
"3099","consistently",0.0227808636813914
"3100","consolation",0.0665571669322574
"3101","console",-0.04179244134768
"3102","consoles",-0.0220285664348134
"3103","consolidate",0.0529190888960454
"3104","consolidated",0.0704042136354964
"3105","consolidates",0.0138785820445968
"3106","consolidating",0.073555804589569
"3107","consolidation",0.0742893017623261
"3108","conspiracies",0.017601401041165
"3109","conspiracy",-0.0434501478870546
"3110","constant",0.00758503615983708
"3111","constantly",0.00171658131462798
"3112","constellation",0.0321202323966432
"3113","constipation",-0.017601401041165
"3114","constraints",0.049765128903628
"3115","construction",0.0330613832193827
"3116","constructive",0.05257535857713
"3117","consult",0
"3118","consultants",-0.017601401041165
"3119","consulting",-0.0130000043067742
"3120","consume",0.0103619715266853
"3121","consumed",0.017601401041165
"3122","consumer",-0.0169484533300074
"3123","consumers",0
"3124","consuming",-0.0221407952555771
"3125","consumption",-0.00856305161965368
"3126","cont",0.042954586020234
"3127","contact",-0.0026550111583308
"3128","contacts",0.0314304577152243
"3129","contain",-0.00743655480780846
"3130","contained",0.0619215312329223
"3131","container",-0.017601401041165
"3132","containing",-0.049765128903628
"3133","contains",0.0130000043067742
"3134","contango",-0.0495239160796286
"3135","contemplating",0.0130000043067742
"3136","contempt",-0.0551728986632594
"3137","contend",-0.0654120103239064
"3138","content",0.016856608684091
"3139","contest",0.0590237923812846
"3140","context",0.0551774405312361
"3141","contiguous",-0.018753563450984
"3142","continent",0.049765128903628
"3143","contingent",0
"3144","continual",0
"3145","continually",0
"3146","continuation",0.0659658591253223
"3147","continue",-0.00843149200366259
"3148","continued",0.0241103599806231
"3149","continues",-0.000790192961681236
"3150","continuing",0.0153206484967289
"3151","continuous",-0.0267089225126036
"3152","continuously",0.0285635286777003
"3153","contraceptive",0.0654120103239064
"3154","contract",0.0292203423615979
"3155","contracted",0.0367526569449252
"3156","contracting",-0.0662340053269009
"3157","contraction",-0.0590182039514382
"3158","contractionary",-0.049765128903628
"3159","contractor",-0.0379302211346063
"3160","contracts",0.0275405148406768
"3161","contrarian",-0.0191793706064362
"3162","contrary",0.0495239160796286
"3163","contrast",-0.0138785820445968
"3164","contribute",0.02444127954252
"3165","contributed",0.0256602849830188
"3166","contributing",0.0103619715266853
"3167","contribution",0.0415746594069595
"3168","contributors",-0.017601401041165
"3169","control",0.0208841950717955
"3170","controlled",-0.00501616651284878
"3171","controller",0
"3172","controllers",0.017601401041165
"3173","controlling",0.0390788072647679
"3174","controls",0.0302615657754978
"3175","controversy",-0.049765128903628
"3176","conundrum",0.017601401041165
"3177","convenience",-0.0551728986632594
"3178","convenient",-0.0174450437761594
"3179","conveniently",-0.0590237923812846
"3180","convention",0.0159331174844708
"3181","conventional",0.0675751847687829
"3182","convergence",0.0110797463846335
"3183","converging",0.0130000043067742
"3184","conversation",0.0144498459089501
"3185","conversion",0.0109166079948567
"3186","conversions",-0.0130000043067742
"3187","convert",-0.0303133088685898
"3188","converted",0.0185022868605108
"3189","convertible",-0.0490250102880216
"3190","converting",-0.00864561716541595
"3191","converts",0.0367526569449252
"3192","conviction",0.0151015435321686
"3193","convince",-0.026631867030842
"3194","convinced",0.0183257820322126
"3195","convincing",-0.0364105885003112
"3196","convo",-0.029465108431493
"3197","coo",0.0662340053269009
"3198","cook",-0.0690964312998667
"3199","cooked",-0.0427211786980694
"3200","cookie",0
"3201","cookies",0.018753563450984
"3202","cookin",0.0654120103239064
"3203","cooking",0.0419381078654412
"3204","cooks",0.0130000043067742
"3205","cool",0.00809289133863327
"3206","cooled",0.0688818119726236
"3207","cooler",0.0491459534032029
"3208","cooling",0.0313531984852961
"3209","cools",0.0305837646563167
"3210","cooper",-0.017601401041165
"3211","cooperate",0.017601401041165
"3212","cooperates",0
"3213","cooperation",0
"3214","cooperman",0
"3215","coordinated",0.0483700706454477
"3216","coors",0.0415746594069595
"3217","copaxone",-0.0692534421381241
"3218","cope",-0.029465108431493
"3219","copied",-0.0619215312329223
"3220","copies",-0.029465108431493
"3221","copiktra",0.0305837646563167
"3222","copper",0.0132183630507208
"3223","copy",0.025090096325023
"3224","copytopasteboard",0.020023688664329
"3225","copytopasteboardarms",0.0491459534032029
"3226","copytopasteboardiggest",0.049765128903628
"3227","cor",-0.049765128903628
"3228","cord",-0.00864561716541595
"3229","core",0.0447653350386851
"3230","coreg",-0.0379302211346063
"3231","cormedix",0.0442515848904056
"3232","corn",-0.0336770594218716
"3233","corner",0.0167986520937897
"3234","cornered",0
"3235","corners",-0.0130000043067742
"3236","cornerstone",0.0640629745212681
"3237","corp",-0.00214908669817073
"3238","corporate",-0.020229886497633
"3239","corporation",0.0445015297870869
"3240","corporations",-0.0285635286777003
"3241","corps",-0.0159331174844708
"3242","correct",-0.00832758711795561
"3243","corrected",0.0144498459089501
"3244","correcting",-0.0110797463846335
"3245","correction",-0.0435880606644346
"3246","corrections",-0.0237344346933307
"3247","corrective",-0.0220285664348134
"3248","correctly",0.0215788139661417
"3249","corrects",0
"3250","correlated",-0.0065370400174966
"3251","correlation",-0.00746018882378538
"3252","correspond",-0.0379302211346063
"3253","corrupt",-0.0376066876491698
"3254","corrupted",-0.0228736885644948
"3255","corruption",-0.0144498459089501
"3256","corvette",0.049765128903628
"3257","cos",0.0314304577152243
"3258","cosco",0
"3259","cosmetic",0.0327067296434723
"3260","cosmetics",0.0551728986632594
"3261","cost",0.0192296654576183
"3262","costco",-0.0363161734141573
"3263","costing",0
"3264","costly",0.0256602849830188
"3265","costs",-0.00847340855488676
"3266","cott",0.017601401041165
"3267","coty",-0.0305837646563167
"3268","couch",0.0363161734141573
"3269","cough",-0.0405026485087992
"3270","coulda",0.0261434503468659
"3271","couldve",-0.029465108431493
"3272","counsel",-0.029465108431493
"3273","count",0.000710617125428596
"3274","countdown",0
"3275","counted",-0.017601401041165
"3276","counter",-0.00576162469475072
"3277","counterfeit",-0.0130000043067742
"3278","counterparties",0.017601401041165
"3279","counties",-0.0415746594069595
"3280","counting",0.00586823343317471
"3281","countless",0.0184408238660408
"3282","countries",0.00218272679535278
"3283","country",-0.0121804493385558
"3284","countrys",0.0665571669322574
"3285","counts",0.0285635286777003
"3286","county",-0.0314304577152243
"3287","coup",-0.0220285664348134
"3288","coupa",-0.029465108431493
"3289","couple",0.0319539628558941
"3290","coupled",0.00701414601323993
"3291","coupon",-0.0228736885644948
"3292","coupons",0.049765128903628
"3293","courage",0.0138785820445968
"3294","course",-0.00392695522981485
"3295","court",0.0342285446243352
"3296","courtesy",-0.00528477078643465
"3297","courts",0.0103619715266853
"3298","couse",-0.0654120103239064
"3299","cousin",0.0367526569449252
"3300","cov",-0.0551728986632594
"3301","covenant",-0.029465108431493
"3302","covenants",-0.0130000043067742
"3303","cover",0.0594106813174457
"3304","coverage",0.0404075975261131
"3305","covered",-0.0453692845372648
"3306","covering",0.028002655660055
"3307","coverings",0
"3308","covers",0.0025447382251252
"3309","coveted",0
"3310","cow",0
"3311","cowards",0.0305837646563167
"3312","cowboy",0.0130000043067742
"3313","cowen",0.0407258367142559
"3314","cows",-0.0130000043067742
"3315","coz",-0.0239432337312364
"3316","cpe",0.0415746594069595
"3317","cpi",0.029465108431493
"3318","cprx",0.0688818119726236
"3319","cpu",0.0110797463846335
"3320","cpus",0.0351468186817403
"3321","crab",-0.0527995008543827
"3322","crack",-0.0424211843219246
"3323","cracked",-0.0449243370913805
"3324","crackhead",-0.0130000043067742
"3325","crackheads",-0.017601401041165
"3326","cracking",-0.00856305161965368
"3327","crackle",0.049765128903628
"3328","cracks",-0.040596245196846
"3329","craig",-0.00889274816039236
"3330","cramer",-0.0453588827292697
"3331","crammer",0.029465108431493
"3332","crank",0.017601401041165
"3333","crap",-0.0579180717736505
"3334","crapped",0
"3335","crapping",0.00864561716541595
"3336","crapple",-0.0675751847687829
"3337","crappy",-0.0177599392919078
"3338","craps",-0.0660395850564448
"3339","crash",-0.1079091741872
"3340","crashed",-0.0566031469952803
"3341","crashes",-0.0765588707746536
"3342","crashing",-0.07688444640604
"3343","crater",-0.0687306708754756
"3344","cratering",-0.0619215312329223
"3345","craw",0.0619215312329223
"3346","crawl",0.0321202323966432
"3347","crawling",0.04179244134768
"3348","cray",0.00568031145267316
"3349","crayons",-0.017601401041165
"3350","craziest",-0.029465108431493
"3351","crazily",-0.0130000043067742
"3352","craziness",0.0551728986632594
"3353","crazy",0.0221083610904772
"3354","crbp",0.049765128903628
"3355","crc",0.017601401041165
"3356","cream",0.0148845492922621
"3357","creasing",-0.0654120103239064
"3358","create",0.00936531347670373
"3359","created",-0.0243808355802472
"3360","creates",0.017732328326434
"3361","creating",0.0113365081866404
"3362","creation",0.0256602849830188
"3363","creative",-0.0397678685550691
"3364","creator",0.0491459534032029
"3365","creature",0.0551728986632594
"3366","credentials",0.017601401041165
"3367","credibility",0.00701414601323993
"3368","credible",0.0611364365285721
"3369","credit",-0.0164857465834534
"3370","crediting",0.0551728986632594
"3371","creditor",-0.017601401041165
"3372","creditors",-0.0065370400174966
"3373","credits",-0.0332195974249058
"3374","creek",0.0228736885644948
"3375","creep",0.0644165773732801
"3376","creeping",0.047239524221042
"3377","creeps",0.0665571669322574
"3378","creg",0.0665571669322574
"3379","crest",-0.0640629745212681
"3380","crew",0.0284522079622491
"3381","crickets",0.0363161734141573
"3382","cried",-0.0442515848904056
"3383","cries",-0.0130000043067742
"3384","crime",-0.0110797463846335
"3385","crimes",0.018753563450984
"3386","criminal",-0.0661510963870848
"3387","criminals",-0.0335555478599883
"3388","cringe",0
"3389","cripple",-0.0103619715266853
"3390","crises",0
"3391","crisis",-0.0360842709101206
"3392","crisp",0.0551728986632594
"3393","crispr",0.0103619715266853
"3394","criteria",0.0221407952555771
"3395","critical",-0.0029349587697666
"3396","criticism",-0.0256602849830188
"3397","crl",-0.0360118370243643
"3398","crm",0.0108346940633796
"3399","crmd",0.0707271147442144
"3400","cro",0.0363161734141573
"3401","crock",-0.0675571347722898
"3402","cron",0.0111311845782983
"3403","cronies",-0.0362812410717606
"3404","cronos",0
"3405","crony",-0.049765128903628
"3406","crook",-0.073579113966716
"3407","crooked",-0.0274200209261722
"3408","crooks",-0.0305231600527781
"3409","crop",0.0412760669119429
"3410","crops",0.0103619715266853
"3411","cross",0.0454498128441918
"3412","crossed",0.0405989825595383
"3413","crosses",0.0377937963063215
"3414","crossing",0.0304080327400582
"3415","crossover",0.0304663394222815
"3416","crossovers",-0.0174450437761594
"3417","crow",-0.0221407952555771
"3418","crowd",0.0368886305201206
"3419","crowded",-0.0369029322701539
"3420","crowdstrike",-0.029465108431493
"3421","crown",0
"3422","crows",-0.0706703349887409
"3423","crucial",0.0563951187490108
"3424","crud",-0.017601401041165
"3425","crude",-0.0258191427203843
"3426","cruel",-0.0379302211346063
"3427","cruise",0.044492702524714
"3428","crumble",-0.0641954644323565
"3429","crumbling",-0.0675571347722898
"3430","crumbs",0.0547256327061897
"3431","crunch",0.00743655480780846
"3432","crush",-0.00362166693556901
"3433","crushed",-0.0203443071860055
"3434","crushes",0
"3435","crushing",0.0296559573803232
"3436","crwd",-0.0305837646563167
"3437","cry",0.000964233698496523
"3438","crybabies",0.049765128903628
"3439","crybaby",-0.049765128903628
"3440","cryin",0.0103619715266853
"3441","crying",0.0119847168476967
"3442","crypto",-0.000781017574463128
"3443","cryptocurrencies",-0.029465108431493
"3444","cryptocurrency",-0.0836280075646495
"3445","cryptos",0.00528477078643465
"3446","crystal",-0.0117356215024036
"3447","csiq",-0.0594993723837859
"3448","cst",0.02444127954252
"3449","csv",0.0530477080342866
"3450","ctl",-0.029465108431493
"3451","cto",-0.0588876895083824
"3452","ctrm",0.017601401041165
"3453","cts",-0.0103619715266853
"3454","ctst",0
"3455","cuba",-0.049765128903628
"3456","cuban",-0.0379302211346063
"3457","cubs",0.04179244134768
"3458","cuck",-0.0256602849830188
"3459","cucked",0
"3460","cucks",-0.0130000043067742
"3461","cue",0.0237344346933307
"3462","culled",-0.029465108431493
"3463","culmination",0.049765128903628
"3464","culp",-0.015240177767837
"3465","cult",-0.0576337113032128
"3466","cultists",-0.0665571669322574
"3467","cultivation",0.0130000043067742
"3468","culture",-0.013999005604572
"3469","cum",0.029465108431493
"3470","cumming",-0.049765128903628
"3471","cumulative",0.0256602849830188
"3472","cunt",-0.0379302211346063
"3473","cup",0.0914699577155851
"3474","cupcakes",0.049765128903628
"3475","cups",0.0305837646563167
"3476","curb",0
"3477","cure",0.0268763913540557
"3478","cured",0.0288134549073457
"3479","cures",0.0551728986632594
"3480","curiosity",0.029465108431493
"3481","curious",0.029430443433053
"3482","curl",0.0548135301495501
"3483","curled",0.029465108431493
"3484","curling",0.0785921570273069
"3485","currencies",0.0362812410717606
"3486","currency",-0.0339677494346544
"3487","current",0.0322573005997636
"3488","currently",0.0389138084533965
"3489","curry",-0.0379302211346063
"3490","curse",-0.0138785820445968
"3491","curtain",-0.049765128903628
"3492","curtains",-0.0305837646563167
"3493","curve",-0.0322278952717563
"3494","curving",-0.0654120103239064
